id,severity_type,sort,revsort,cumsort
573,2,4,21,0.16
6592,2,5,20,0.2
13285,2,6,19,0.24
8594,2,7,18,0.28
1185,4,8,17,0.32
10774,2,9,16,0.36
15398,2,10,15,0.4
15891,2,11,14,0.44
9619,2,12,13,0.48
598,2,13,12,0.52
10663,2,14,11,0.56
10753,2,15,10,0.6
14263,2,16,9,0.64
8970,2,17,8,0.68
11445,4,18,7,0.72
16536,4,19,6,0.76
13220,2,20,5,0.8
13441,2,21,4,0.84
580,2,22,3,0.88
11491,2,23,2,0.92
7524,2,24,1,0.96
17922,1,1,12,0.0769230769230769
6065,1,2,11,0.153846153846154
6854,1,3,10,0.230769230769231
1595,1,4,9,0.307692307692308
2583,1,5,8,0.384615384615385
695,1,6,7,0.461538461538462
3427,1,7,6,0.538461538461538
13409,2,8,5,0.615384615384615
11025,2,9,4,0.692307692307692
4450,2,10,3,0.769230769230769
13157,2,11,2,0.846153846153846
9586,4,12,1,0.923076923076923
7902,2,1,87,0.0113636363636364
16884,1,2,86,0.0227272727272727
1226,1,3,85,0.0340909090909091
13152,2,4,84,0.0454545454545455
9797,1,5,83,0.0568181818181818
3250,1,6,82,0.0681818181818182
11901,1,7,81,0.0795454545454545
2950,1,8,80,0.0909090909090909
17016,2,9,79,0.102272727272727
15123,2,10,78,0.113636363636364
7300,1,11,77,0.125
14729,1,12,76,0.136363636363636
8229,1,13,75,0.147727272727273
540,1,14,74,0.159090909090909
13533,1,15,73,0.170454545454545
11233,1,16,72,0.181818181818182
9856,1,17,71,0.193181818181818
7040,1,18,70,0.204545454545455
7282,1,19,69,0.215909090909091
1451,1,20,68,0.227272727272727
5968,1,21,67,0.238636363636364
5797,2,22,66,0.25
15382,1,23,65,0.261363636363636
15275,2,24,64,0.272727272727273
4479,1,25,63,0.284090909090909
7696,1,26,62,0.295454545454545
3307,2,27,61,0.306818181818182
10885,2,28,60,0.318181818181818
6046,1,29,59,0.329545454545455
1423,2,30,58,0.340909090909091
8433,2,31,57,0.352272727272727
2363,1,32,56,0.363636363636364
4551,1,33,55,0.375
4357,1,34,54,0.386363636363636
15346,1,35,53,0.397727272727273
18551,1,36,52,0.409090909090909
17001,1,37,51,0.420454545454545
5535,1,38,50,0.431818181818182
16010,1,39,49,0.443181818181818
13986,1,40,48,0.454545454545455
3018,1,41,47,0.465909090909091
9403,1,42,46,0.477272727272727
16197,1,43,45,0.488636363636364
15012,1,44,44,0.5
4432,1,45,43,0.511363636363636
4671,1,46,42,0.522727272727273
5564,1,47,41,0.534090909090909
6637,1,48,40,0.545454545454545
9706,1,49,39,0.556818181818182
16762,2,50,38,0.568181818181818
2095,1,51,37,0.579545454545455
764,2,52,36,0.590909090909091
12413,1,53,35,0.602272727272727
14220,1,54,34,0.613636363636364
10483,1,55,33,0.625
17779,1,56,32,0.636363636363636
9324,1,57,31,0.647727272727273
1098,1,58,30,0.659090909090909
1876,2,59,29,0.670454545454545
12954,1,60,28,0.681818181818182
1152,1,61,27,0.693181818181818
100,1,62,26,0.704545454545455
18289,1,63,25,0.715909090909091
15504,1,64,24,0.727272727272727
346,1,65,23,0.738636363636364
14412,1,66,22,0.75
13975,1,67,21,0.761363636363636
8255,2,68,20,0.772727272727273
14228,1,69,19,0.784090909090909
6056,2,70,18,0.795454545454545
15129,1,71,17,0.806818181818182
4683,1,72,16,0.818181818181818
5026,1,73,15,0.829545454545455
10500,1,74,14,0.840909090909091
2430,2,75,13,0.852272727272727
4876,2,76,12,0.863636363636364
15501,2,77,11,0.875
6250,1,78,10,0.886363636363636
11789,1,79,9,0.897727272727273
17944,2,80,8,0.909090909090909
269,2,81,7,0.920454545454545
6128,1,82,6,0.931818181818182
10173,1,83,5,0.943181818181818
4506,1,84,4,0.954545454545455
2758,4,85,3,0.965909090909091
13550,4,86,2,0.977272727272727
17842,4,87,1,0.988636363636364
18546,1,1,72,0.0136986301369863
14022,2,2,71,0.0273972602739726
11355,1,3,70,0.0410958904109589
15683,1,4,69,0.0547945205479452
17566,1,5,68,0.0684931506849315
1969,1,6,67,0.0821917808219178
4458,1,7,66,0.0958904109589041
11148,1,8,65,0.10958904109589
2571,1,9,64,0.123287671232877
17831,1,10,63,0.136986301369863
7547,1,11,62,0.150684931506849
8353,1,12,61,0.164383561643836
5446,1,13,60,0.178082191780822
11848,1,14,59,0.191780821917808
15184,1,15,58,0.205479452054795
8215,2,16,57,0.219178082191781
1904,2,17,56,0.232876712328767
8693,1,18,55,0.246575342465753
10354,1,19,54,0.26027397260274
14432,1,20,53,0.273972602739726
4821,1,21,52,0.287671232876712
7806,4,22,51,0.301369863013699
7052,1,23,50,0.315068493150685
14732,1,24,49,0.328767123287671
6635,1,25,48,0.342465753424658
16938,1,26,47,0.356164383561644
11434,1,27,46,0.36986301369863
967,1,28,45,0.383561643835616
18180,1,29,44,0.397260273972603
4188,1,30,43,0.410958904109589
12717,1,31,42,0.424657534246575
4858,1,32,41,0.438356164383562
4854,1,33,40,0.452054794520548
13867,1,34,39,0.465753424657534
17916,1,35,38,0.479452054794521
12200,1,36,37,0.493150684931507
4517,1,37,36,0.506849315068493
4803,1,38,35,0.520547945205479
11570,1,39,34,0.534246575342466
17815,1,40,33,0.547945205479452
7242,1,41,32,0.561643835616438
1717,1,42,31,0.575342465753425
499,1,43,30,0.589041095890411
18034,1,44,29,0.602739726027397
10434,2,45,28,0.616438356164384
6470,2,46,27,0.63013698630137
17775,1,47,26,0.643835616438356
11933,1,48,25,0.657534246575342
6259,1,49,24,0.671232876712329
12096,1,50,23,0.684931506849315
240,2,51,22,0.698630136986301
8039,2,52,21,0.712328767123288
10800,1,53,20,0.726027397260274
6352,1,54,19,0.73972602739726
9420,2,55,18,0.753424657534247
13685,1,56,17,0.767123287671233
15762,1,57,16,0.780821917808219
4897,1,58,15,0.794520547945205
134,1,59,14,0.808219178082192
10009,2,60,13,0.821917808219178
18382,2,61,12,0.835616438356164
15396,1,62,11,0.849315068493151
9161,1,63,10,0.863013698630137
11910,2,64,9,0.876712328767123
18015,2,65,8,0.89041095890411
3094,1,66,7,0.904109589041096
18498,1,67,6,0.917808219178082
13909,1,68,5,0.931506849315068
10191,1,69,4,0.945205479452055
4349,1,70,3,0.958904109589041
290,1,71,2,0.972602739726027
807,1,72,1,0.986301369863014
17819,1,1,49,0.02
4610,1,2,48,0.04
10048,4,3,47,0.06
6726,4,4,46,0.08
13505,1,5,45,0.1
8956,1,6,44,0.12
17139,1,7,43,0.14
6083,1,8,42,0.16
8098,1,9,41,0.18
16451,1,10,40,0.2
7317,1,11,39,0.22
14728,1,12,38,0.24
911,1,13,37,0.26
4761,1,14,36,0.28
769,1,15,35,0.3
13640,1,16,34,0.32
11374,1,17,33,0.34
13277,1,18,32,0.36
9893,1,19,31,0.38
9771,1,20,30,0.4
15479,1,21,29,0.42
3132,1,22,28,0.44
14846,1,23,27,0.46
3401,1,24,26,0.48
15436,1,25,25,0.5
13767,1,26,24,0.52
8898,1,27,23,0.54
5398,1,28,22,0.56
11442,1,29,21,0.58
13807,1,30,20,0.6
12417,1,31,19,0.62
3108,1,32,18,0.64
15653,1,33,17,0.66
12556,1,34,16,0.68
12874,1,35,15,0.7
16131,1,36,14,0.72
7707,4,37,13,0.74
16951,1,38,12,0.76
8373,1,39,11,0.78
6522,1,40,10,0.8
11705,1,41,9,0.82
10809,1,42,8,0.84
458,1,43,7,0.86
13036,1,44,6,0.88
17552,1,45,5,0.9
10268,1,46,4,0.92
7781,1,47,3,0.94
15821,1,48,2,0.96
215,1,49,1,0.98
15804,1,1,50,0.0196078431372549
11499,1,2,49,0.0392156862745098
17774,1,3,48,0.0588235294117647
9601,1,4,47,0.0784313725490196
8237,1,5,46,0.0980392156862745
8793,1,6,45,0.117647058823529
1814,1,7,44,0.137254901960784
3837,1,8,43,0.156862745098039
14942,1,9,42,0.176470588235294
7894,1,10,41,0.196078431372549
16049,1,11,40,0.215686274509804
2450,1,12,39,0.235294117647059
17161,2,13,38,0.254901960784314
1994,1,14,37,0.274509803921569
15652,1,15,36,0.294117647058824
7819,1,16,35,0.313725490196078
357,1,17,34,0.333333333333333
12452,2,18,33,0.352941176470588
1970,1,19,32,0.372549019607843
11709,1,20,31,0.392156862745098
4195,1,21,30,0.411764705882353
16539,1,22,29,0.431372549019608
6896,1,23,28,0.450980392156863
11078,1,24,27,0.470588235294118
13762,1,25,26,0.490196078431373
13889,1,26,25,0.509803921568627
5244,1,27,24,0.529411764705882
8975,1,28,23,0.549019607843137
12315,1,29,22,0.568627450980392
14459,1,30,21,0.588235294117647
4467,1,31,20,0.607843137254902
11171,1,32,19,0.627450980392157
8329,1,33,18,0.647058823529412
14812,1,34,17,0.666666666666667
14910,1,35,16,0.686274509803922
15394,1,36,15,0.705882352941177
6471,1,37,14,0.725490196078431
12936,1,38,13,0.745098039215686
10836,1,39,12,0.764705882352941
16990,1,40,11,0.784313725490196
6729,1,41,10,0.803921568627451
14431,1,42,9,0.823529411764706
4951,1,43,8,0.843137254901961
18398,1,44,7,0.862745098039216
17960,1,45,6,0.882352941176471
8129,1,46,5,0.901960784313726
8385,2,47,4,0.92156862745098
14542,1,48,3,0.941176470588235
12170,1,49,2,0.96078431372549
12067,1,50,1,0.980392156862745
13758,1,1,75,0.0131578947368421
16329,1,2,74,0.0263157894736842
13621,4,3,73,0.0394736842105263
1851,4,4,72,0.0526315789473684
843,1,5,71,0.0657894736842105
6817,1,6,70,0.0789473684210526
3747,1,7,69,0.0921052631578947
15036,1,8,68,0.105263157894737
10351,1,9,67,0.118421052631579
17154,1,10,66,0.131578947368421
12673,1,11,65,0.144736842105263
14162,1,12,64,0.157894736842105
10581,1,13,63,0.171052631578947
2784,1,14,62,0.184210526315789
10669,1,15,61,0.197368421052632
5489,1,16,60,0.210526315789474
11820,1,17,59,0.223684210526316
2153,4,18,58,0.236842105263158
345,1,19,57,0.25
6668,1,20,56,0.263157894736842
15418,1,21,55,0.276315789473684
13204,1,22,54,0.289473684210526
16648,1,23,53,0.302631578947368
16626,1,24,52,0.315789473684211
716,1,25,51,0.328947368421053
9503,1,26,50,0.342105263157895
10897,1,27,49,0.355263157894737
4768,1,28,48,0.368421052631579
10262,1,29,47,0.381578947368421
10855,1,30,46,0.394736842105263
11188,1,31,45,0.407894736842105
11091,2,32,44,0.421052631578947
4277,1,33,43,0.434210526315789
7132,1,34,42,0.447368421052632
7271,1,35,41,0.460526315789474
16284,1,36,40,0.473684210526316
17301,1,37,39,0.486842105263158
17118,1,38,38,0.5
6861,1,39,37,0.513157894736842
8342,1,40,36,0.526315789473684
6207,1,41,35,0.539473684210526
12240,2,42,34,0.552631578947368
1841,4,43,33,0.565789473684211
15946,1,44,32,0.578947368421053
4836,1,45,31,0.592105263157895
16309,1,46,30,0.605263157894737
12004,1,47,29,0.618421052631579
507,4,48,28,0.631578947368421
18017,1,49,27,0.644736842105263
2165,1,50,26,0.657894736842105
657,1,51,25,0.671052631578947
13766,4,52,24,0.684210526315789
3509,1,53,23,0.697368421052632
4902,1,54,22,0.710526315789474
14246,1,55,21,0.723684210526316
11972,1,56,20,0.736842105263158
7227,1,57,19,0.75
8889,2,58,18,0.763157894736842
5863,1,59,17,0.776315789473684
13551,2,60,16,0.789473684210526
17365,1,61,15,0.802631578947368
10406,1,62,14,0.815789473684211
14271,1,63,13,0.828947368421053
10432,1,64,12,0.842105263157895
14103,1,65,11,0.855263157894737
5712,1,66,10,0.868421052631579
3396,1,67,9,0.881578947368421
17090,1,68,8,0.894736842105263
306,1,69,7,0.907894736842105
9461,2,70,6,0.921052631578947
4202,2,71,5,0.934210526315789
14313,2,72,4,0.947368421052632
11508,1,73,3,0.960526315789474
12770,1,74,2,0.973684210526316
10608,1,75,1,0.986842105263158
4954,1,1,25,0.0384615384615385
1103,2,2,24,0.0769230769230769
13809,1,3,23,0.115384615384615
3238,1,4,22,0.153846153846154
14618,1,5,21,0.192307692307692
4036,1,6,20,0.230769230769231
6675,2,7,19,0.269230769230769
13331,1,8,18,0.307692307692308
5993,1,9,17,0.346153846153846
6940,4,10,16,0.384615384615385
16007,4,11,15,0.423076923076923
6483,1,12,14,0.461538461538462
3324,4,13,13,0.5
6332,1,14,12,0.538461538461538
14329,1,15,11,0.576923076923077
11995,1,16,10,0.615384615384615
8414,1,17,9,0.653846153846154
14979,1,18,8,0.692307692307692
14585,1,19,7,0.730769230769231
9146,1,20,6,0.769230769230769
3366,1,21,5,0.807692307692308
8890,1,22,4,0.846153846153846
6131,1,23,3,0.884615384615385
8877,1,24,2,0.923076923076923
16311,1,25,1,0.961538461538462
12356,1,1,29,0.0333333333333333
8590,1,2,28,0.0666666666666667
17352,2,3,27,0.1
14669,2,4,26,0.133333333333333
9126,1,5,25,0.166666666666667
5549,1,6,24,0.2
1940,2,7,23,0.233333333333333
8201,4,8,22,0.266666666666667
13745,1,9,21,0.3
14063,1,10,20,0.333333333333333
17003,1,11,19,0.366666666666667
15643,4,12,18,0.4
787,1,13,17,0.433333333333333
2565,1,14,16,0.466666666666667
14673,1,15,15,0.5
12913,1,16,14,0.533333333333333
13292,1,17,13,0.566666666666667
6147,1,18,12,0.6
18457,1,19,11,0.633333333333333
9999,2,20,10,0.666666666666667
2099,4,21,9,0.7
8083,1,22,8,0.733333333333333
4564,4,23,7,0.766666666666667
834,1,24,6,0.8
17137,4,25,5,0.833333333333333
9456,1,26,4,0.866666666666667
5524,1,27,3,0.9
11193,1,28,2,0.933333333333333
8819,1,29,1,0.966666666666667
17023,1,1,18,0.0526315789473684
12576,1,2,17,0.105263157894737
2337,1,3,16,0.157894736842105
18411,1,4,15,0.210526315789474
6716,1,5,14,0.263157894736842
759,1,6,13,0.315789473684211
17876,1,7,12,0.368421052631579
393,1,8,11,0.421052631578947
3436,4,9,10,0.473684210526316
5574,4,10,9,0.526315789473684
1541,1,11,8,0.578947368421053
2669,2,12,7,0.631578947368421
16882,1,13,6,0.684210526315789
3966,1,14,5,0.736842105263158
4119,1,15,4,0.789473684210526
8783,1,16,3,0.842105263157895
4039,1,17,2,0.894736842105263
11259,1,18,1,0.947368421052632
7451,1,1,53,0.0185185185185185
12801,1,2,52,0.037037037037037
15998,1,3,51,0.0555555555555556
1796,1,4,50,0.0740740740740741
11735,1,5,49,0.0925925925925926
9030,1,6,48,0.111111111111111
5113,1,7,47,0.12962962962963
16019,1,8,46,0.148148148148148
12068,1,9,45,0.166666666666667
1653,1,10,44,0.185185185185185
17262,1,11,43,0.203703703703704
12938,1,12,42,0.222222222222222
4984,1,13,41,0.240740740740741
16225,1,14,40,0.259259259259259
3760,1,15,39,0.277777777777778
773,1,16,38,0.296296296296296
13164,1,17,37,0.314814814814815
4614,1,18,36,0.333333333333333
403,1,19,35,0.351851851851852
10331,1,20,34,0.37037037037037
14243,1,21,33,0.388888888888889
1791,1,22,32,0.407407407407407
9195,1,23,31,0.425925925925926
5522,1,24,30,0.444444444444444
14516,1,25,29,0.462962962962963
14788,1,26,28,0.481481481481481
1695,1,27,27,0.5
3210,1,28,26,0.518518518518518
11205,2,29,25,0.537037037037037
480,2,30,24,0.555555555555556
6742,2,31,23,0.574074074074074
12407,1,32,22,0.592592592592593
7253,1,33,21,0.611111111111111
12876,1,34,20,0.62962962962963
4333,1,35,19,0.648148148148148
8046,1,36,18,0.666666666666667
14972,4,37,17,0.685185185185185
17230,1,38,16,0.703703703703704
5383,4,39,15,0.722222222222222
16359,4,40,14,0.740740740740741
17172,1,41,13,0.759259259259259
4088,1,42,12,0.777777777777778
10134,1,43,11,0.796296296296296
11042,1,44,10,0.814814814814815
15376,4,45,9,0.833333333333333
12025,4,46,8,0.851851851851852
15593,1,47,7,0.87037037037037
5796,1,48,6,0.888888888888889
12,1,49,5,0.907407407407407
15198,4,50,4,0.925925925925926
7921,4,51,3,0.944444444444444
15685,1,52,2,0.962962962962963
6138,1,53,1,0.981481481481482
15203,1,1,58,0.0169491525423729
17242,2,2,57,0.0338983050847458
6900,1,3,56,0.0508474576271186
9065,1,4,55,0.0677966101694915
8555,2,5,54,0.0847457627118644
17138,1,6,53,0.101694915254237
15009,1,7,52,0.11864406779661
10315,1,8,51,0.135593220338983
3902,1,9,50,0.152542372881356
9751,1,10,49,0.169491525423729
15880,1,11,48,0.186440677966102
8689,2,12,47,0.203389830508475
15858,1,13,46,0.220338983050847
203,2,14,45,0.23728813559322
18403,2,15,44,0.254237288135593
7270,1,16,43,0.271186440677966
18119,2,17,42,0.288135593220339
7065,1,18,41,0.305084745762712
10942,1,19,40,0.322033898305085
17511,2,20,39,0.338983050847458
10922,1,21,38,0.355932203389831
1581,1,22,37,0.372881355932203
16189,1,23,36,0.389830508474576
18369,2,24,35,0.406779661016949
6822,2,25,34,0.423728813559322
18087,1,26,33,0.440677966101695
3384,1,27,32,0.457627118644068
18448,1,28,31,0.474576271186441
4183,1,29,30,0.491525423728814
714,1,30,29,0.508474576271186
2396,2,31,28,0.525423728813559
16709,1,32,27,0.542372881355932
9001,2,33,26,0.559322033898305
12063,2,34,25,0.576271186440678
16101,2,35,24,0.593220338983051
16941,1,36,23,0.610169491525424
17028,1,37,22,0.627118644067797
14862,1,38,21,0.644067796610169
6505,1,39,20,0.661016949152542
17992,1,40,19,0.677966101694915
12463,1,41,18,0.694915254237288
1839,2,42,17,0.711864406779661
13553,1,43,16,0.728813559322034
16230,1,44,15,0.745762711864407
692,1,45,14,0.76271186440678
2996,1,46,13,0.779661016949153
4967,1,47,12,0.796610169491525
11242,1,48,11,0.813559322033898
16895,1,49,10,0.830508474576271
12707,1,50,9,0.847457627118644
4379,1,51,8,0.864406779661017
8715,1,52,7,0.88135593220339
2071,1,53,6,0.898305084745763
17058,1,54,5,0.915254237288136
2342,1,55,4,0.932203389830508
7650,1,56,3,0.949152542372881
10998,1,57,2,0.966101694915254
6264,1,58,1,0.983050847457627
18231,2,1,3,0.25
14772,2,2,2,0.5
10341,2,3,1,0.75
10348,1,1,2,0.333333333333333
5978,1,2,1,0.666666666666667
2546,1,1,2,0.333333333333333
15231,1,2,1,0.666666666666667
652,1,1,27,0.0357142857142857
8362,2,2,26,0.0714285714285714
3710,2,3,25,0.107142857142857
8826,1,4,24,0.142857142857143
14014,2,5,23,0.178571428571429
8336,1,6,22,0.214285714285714
14158,1,7,21,0.25
11266,1,8,20,0.285714285714286
3533,1,9,19,0.321428571428571
9034,4,10,18,0.357142857142857
18442,4,11,17,0.392857142857143
17173,1,12,16,0.428571428571429
11023,1,13,15,0.464285714285714
5098,2,14,14,0.5
5534,1,15,13,0.535714285714286
3545,1,16,12,0.571428571428571
10715,1,17,11,0.607142857142857
6888,1,18,10,0.642857142857143
6366,1,19,9,0.678571428571429
8585,2,20,8,0.714285714285714
313,1,21,7,0.75
1262,1,22,6,0.785714285714286
571,1,23,5,0.821428571428571
15216,1,24,4,0.857142857142857
16703,2,25,3,0.892857142857143
250,1,26,2,0.928571428571429
15835,4,27,1,0.964285714285714
2754,1,1,14,0.0666666666666667
12320,2,2,13,0.133333333333333
9225,1,3,12,0.2
6664,1,4,11,0.266666666666667
17807,1,5,10,0.333333333333333
9614,1,6,9,0.4
9219,1,7,8,0.466666666666667
13720,1,8,7,0.533333333333333
9148,2,9,6,0.6
415,1,10,5,0.666666666666667
5557,1,11,4,0.733333333333333
8735,1,12,3,0.8
9395,1,13,2,0.866666666666667
14747,1,14,1,0.933333333333333
4150,1,1,2,0.333333333333333
11593,1,2,1,0.666666666666667
8756,1,1,6,0.142857142857143
18130,1,2,5,0.285714285714286
4375,1,3,4,0.428571428571429
17111,1,4,3,0.571428571428571
16369,1,5,2,0.714285714285714
5302,1,6,1,0.857142857142857
16239,1,1,24,0.04
9966,2,2,23,0.08
14565,2,3,22,0.12
4748,1,4,21,0.16
5699,1,5,20,0.2
14934,1,6,19,0.24
2567,1,7,18,0.28
6663,1,8,17,0.32
9306,1,9,16,0.36
4816,1,10,15,0.4
11624,1,11,14,0.44
8921,2,12,13,0.48
8093,1,13,12,0.52
9894,2,14,11,0.56
11275,4,15,10,0.6
14782,5,16,9,0.64
6658,2,17,8,0.68
3223,2,18,7,0.72
5720,4,19,6,0.76
7491,1,20,5,0.8
14327,2,21,4,0.84
6201,2,22,3,0.88
7997,1,23,2,0.92
15495,1,24,1,0.96
4617,1,1,1,0.5
13595,1,1,1,0.5
17493,1,1,34,0.0285714285714286
7322,2,2,33,0.0571428571428571
11302,1,3,32,0.0857142857142857
11253,1,4,31,0.114285714285714
9896,1,5,30,0.142857142857143
16497,1,6,29,0.171428571428571
17765,1,7,28,0.2
4950,1,8,27,0.228571428571429
18432,1,9,26,0.257142857142857
9243,1,10,25,0.285714285714286
15507,1,11,24,0.314285714285714
6042,1,12,23,0.342857142857143
9215,2,13,22,0.371428571428571
13929,1,14,21,0.4
6616,1,15,20,0.428571428571429
8411,1,16,19,0.457142857142857
315,2,17,18,0.485714285714286
556,1,18,17,0.514285714285714
2265,1,19,16,0.542857142857143
15310,1,20,15,0.571428571428571
732,2,21,14,0.6
1221,1,22,13,0.628571428571429
7501,1,23,12,0.657142857142857
3958,2,24,11,0.685714285714286
12371,1,25,10,0.714285714285714
14037,1,26,9,0.742857142857143
18477,2,27,8,0.771428571428571
6221,1,28,7,0.8
18356,1,29,6,0.828571428571429
2695,2,30,5,0.857142857142857
13526,1,31,4,0.885714285714286
9638,1,32,3,0.914285714285714
14817,1,33,2,0.942857142857143
3432,1,34,1,0.971428571428571
1675,2,1,98,0.0101010101010101
4782,1,2,97,0.0202020202020202
9617,2,3,96,0.0303030303030303
14160,2,4,95,0.0404040404040404
12351,1,5,94,0.0505050505050505
16098,2,6,93,0.0606060606060606
8600,2,7,92,0.0707070707070707
16118,2,8,91,0.0808080808080808
4603,2,9,90,0.0909090909090909
12977,2,10,89,0.101010101010101
1916,2,11,88,0.111111111111111
13289,2,12,87,0.121212121212121
12207,2,13,86,0.131313131313131
6687,2,14,85,0.141414141414141
15135,2,15,84,0.151515151515152
15777,2,16,83,0.161616161616162
11771,2,17,82,0.171717171717172
822,2,18,81,0.181818181818182
15094,2,19,80,0.191919191919192
5558,2,20,79,0.202020202020202
5115,2,21,78,0.212121212121212
14052,2,22,77,0.222222222222222
7259,2,23,76,0.232323232323232
15772,2,24,75,0.242424242424242
1228,2,25,74,0.252525252525253
10611,2,26,73,0.262626262626263
11272,4,27,72,0.272727272727273
302,2,28,71,0.282828282828283
4930,4,29,70,0.292929292929293
17623,2,30,69,0.303030303030303
10024,2,31,68,0.313131313131313
4305,2,32,67,0.323232323232323
434,2,33,66,0.333333333333333
12332,2,34,65,0.343434343434343
3138,2,35,64,0.353535353535354
4033,2,36,63,0.363636363636364
2979,2,37,62,0.373737373737374
16393,2,38,61,0.383838383838384
17684,2,39,60,0.393939393939394
8629,2,40,59,0.404040404040404
14453,2,41,58,0.414141414141414
15654,2,42,57,0.424242424242424
14216,2,43,56,0.434343434343434
11443,2,44,55,0.444444444444444
8886,2,45,54,0.454545454545455
983,2,46,53,0.464646464646465
12260,2,47,52,0.474747474747475
13210,2,48,51,0.484848484848485
18090,2,49,50,0.494949494949495
15101,2,50,49,0.505050505050505
17119,2,51,48,0.515151515151515
5600,2,52,47,0.525252525252525
10919,2,53,46,0.535353535353535
5689,2,54,45,0.545454545454545
14727,2,55,44,0.555555555555556
3924,4,56,43,0.565656565656566
4477,2,57,42,0.575757575757576
3965,2,58,41,0.585858585858586
166,2,59,40,0.595959595959596
13532,1,60,39,0.606060606060606
10662,2,61,38,0.616161616161616
11033,2,62,37,0.626262626262626
9320,2,63,36,0.636363636363636
9115,2,64,35,0.646464646464647
6268,2,65,34,0.656565656565657
10421,2,66,33,0.666666666666667
15917,2,67,32,0.676767676767677
1938,2,68,31,0.686868686868687
8044,2,69,30,0.696969696969697
8272,2,70,29,0.707070707070707
16295,2,71,28,0.717171717171717
11536,2,72,27,0.727272727272727
14819,2,73,26,0.737373737373737
9926,2,74,25,0.747474747474748
3960,2,75,24,0.757575757575758
15872,2,76,23,0.767676767676768
17317,2,77,22,0.777777777777778
10343,2,78,21,0.787878787878788
12140,2,79,20,0.797979797979798
11942,4,80,19,0.808080808080808
8100,2,81,18,0.818181818181818
12956,2,82,17,0.828282828282828
6009,4,83,16,0.838383838383838
8973,2,84,15,0.848484848484849
11155,2,85,14,0.858585858585859
1547,2,86,13,0.868686868686869
12699,2,87,12,0.878787878787879
10179,2,88,11,0.888888888888889
6753,2,89,10,0.898989898989899
5004,2,90,9,0.909090909090909
1254,2,91,8,0.919191919191919
10145,2,92,7,0.929292929292929
5433,2,93,6,0.939393939393939
8743,2,94,5,0.94949494949495
9095,2,95,4,0.95959595959596
16926,2,96,3,0.96969696969697
740,2,97,2,0.97979797979798
5995,2,98,1,0.98989898989899
3298,1,1,2,0.333333333333333
17159,1,2,1,0.666666666666667
9178,1,1,2,0.333333333333333
11837,1,2,1,0.666666666666667
3123,1,1,12,0.0769230769230769
6712,1,2,11,0.153846153846154
13821,1,3,10,0.230769230769231
2409,1,4,9,0.307692307692308
8192,1,5,8,0.384615384615385
6844,1,6,7,0.461538461538462
13820,1,7,6,0.538461538461538
4060,2,8,5,0.615384615384615
16200,1,9,4,0.692307692307692
13413,1,10,3,0.769230769230769
11182,1,11,2,0.846153846153846
9467,1,12,1,0.923076923076923
1651,1,1,1,0.5
5122,1,1,14,0.0666666666666667
14709,2,2,13,0.133333333333333
7578,2,3,12,0.2
9972,2,4,11,0.266666666666667
7092,1,5,10,0.333333333333333
14403,1,6,9,0.4
9462,1,7,8,0.466666666666667
2360,1,8,7,0.533333333333333
16612,1,9,6,0.6
4308,1,10,5,0.666666666666667
13945,1,11,4,0.733333333333333
9132,4,12,3,0.8
17940,1,13,2,0.866666666666667
7927,1,14,1,0.933333333333333
6645,1,1,8,0.111111111111111
1850,1,2,7,0.222222222222222
3532,1,3,6,0.333333333333333
5942,1,4,5,0.444444444444444
7777,2,5,4,0.555555555555556
2134,1,6,3,0.666666666666667
12532,1,7,2,0.777777777777778
1111,1,8,1,0.888888888888889
2197,1,1,2,0.333333333333333
9522,1,2,1,0.666666666666667
5382,1,1,12,0.0769230769230769
17419,1,2,11,0.153846153846154
17099,1,3,10,0.230769230769231
523,1,4,9,0.307692307692308
11101,1,5,8,0.384615384615385
2374,1,6,7,0.461538461538462
12093,1,7,6,0.538461538461538
14006,1,8,5,0.615384615384615
625,1,9,4,0.692307692307692
4335,1,10,3,0.769230769230769
13383,1,11,2,0.846153846153846
3743,1,12,1,0.923076923076923
770,1,1,10,0.0909090909090909
13881,1,2,9,0.181818181818182
11211,1,3,8,0.272727272727273
5417,1,4,7,0.363636363636364
4817,1,5,6,0.454545454545455
3620,1,6,5,0.545454545454545
7794,1,7,4,0.636363636363636
1068,1,8,3,0.727272727272727
6966,1,9,2,0.818181818181818
5981,1,10,1,0.909090909090909
8677,1,1,40,0.024390243902439
7710,1,2,39,0.0487804878048781
2713,1,3,38,0.0731707317073171
17196,1,4,37,0.0975609756097561
13714,2,5,36,0.121951219512195
8935,1,6,35,0.146341463414634
10336,2,7,34,0.170731707317073
13042,2,8,33,0.195121951219512
4203,1,9,32,0.219512195121951
8768,1,10,31,0.24390243902439
7799,1,11,30,0.268292682926829
11448,2,12,29,0.292682926829268
1609,1,13,28,0.317073170731707
14807,1,14,27,0.341463414634146
13254,1,15,26,0.365853658536585
16337,1,16,25,0.390243902439024
14194,1,17,24,0.414634146341463
6410,1,18,23,0.439024390243902
12173,1,19,22,0.463414634146341
6528,1,20,21,0.48780487804878
2834,1,21,20,0.51219512195122
18109,1,22,19,0.536585365853659
4824,1,23,18,0.560975609756098
14399,1,24,17,0.585365853658537
1161,1,25,16,0.609756097560976
12397,1,26,15,0.634146341463415
10824,2,27,14,0.658536585365854
