id,sd_et,sd_st,sd_rt,sd_lf,sd_vol
15953,0.5,0,0,40.0669439812921,15.8319297623505
15954,0,0,0,61,1.5
15955,0,0,0,60.7494855945299,0.866025403784439
15956,0,0,0,58,0
15957,0.5,0,0,40,0
15958,0,0,0,61,0.5
15959,0,0,0,58,0.5
15960,0.5,0,0,40,0
15961,0,0,0,1,1
15962,0,0,0,58,0
15963,0.5,0,0,40.0780488547035,0.707106781186548
15964,0,0,0,58,4
15965,0.5,0,0,37.3598715201217,1.26491106406735
15966,0.5,0,0,40.0527430049706,11.7141889272037
15967,1,0,1,103.878234005012,0.433012701892219
15968,0,0,0,1,0
15969,4.6696419087073,0,2.1540659228538,93.8568650185542,15.1657508881031
15970,0,0,0,61,0
15971,0.5,0,0,40.0194397206602,0.942809041582063
15972,0.5,0,0,36.5908306668336,0
15973,21.5,0,3,61.869696742428,13.6970571656834
15974,0,0,0,0,0
15975,0.5,0,0,40,0
15976,2.94392028877595,0,1.63299316185545,101.54924913558,0
15977,0,0,0,20.3273215156351,6.11228271597445
15978,0.5,0,0,40.0124980474851,3.11247489949718
15979,0,0,0,0,0
15980,6.84754619472471,0,0,59.0608796074017,0
15981,19.5,0,0,0,0
15982,0.5,0,0,40,1.5
15983,10.5,0,0,90.890043459116,1.78535710713571
15984,0,0,0,60.7494855945299,1.4142135623731
15985,0.5,0,0,40,2
15986,0,0,0,60.5,0.5
15987,0,0,0,57.5,0.5
15988,2,0,0,55.1019257578374,3.85861230093008
15989,0,0,0,61,1
15990,0.5,0,0,40,1
15991,0,0,0,61,20.5
15992,19.3964487013015,0,0,60.9769423634869,7.96868872525461
15993,0,0,0,12.3917535302941,1.4142135623731
15994,0,0,0,7,2
15995,0.5,0,0,40.0780488547035,0
15996,0,0,0,62.1811868654821,1
15997,0,0,0,7.5,3.5
15998,3.11247489949718,0,0,42.3175555792638,1.04978131833565
15999,0.5,0,0,40.0780488547035,0
16000,0.5,0,0,40.0124980474851,0
16001,0.5,0,0,40.0031248779392,0
16002,0.5,0,0,40,0
16003,0,0,0,0,0
16004,0,0,0,42.5,0
16005,2,0,0,60.8124987153134,10.5754432531218
16006,7.5,0,0,69.2895374497478,0
16007,0,0,0,0,0
16008,0,0,0,2.5,0
16009,5.5,0,0.5,115,0
16010,0,0,0,61,4.5
16011,0,0,0,0,0
16012,5.43650214343336,0,0,71.4953378433401,2.68741924943285
16013,0,0,0,42.5,0
16014,0.5,0,0,40.0527430049706,5.5876848714134
16015,2,0,0,61,2.5
16016,1,0,0,103.6287444036,69.0040256474617
16017,6.84754619472471,0,0,52.5609946944053,16.8498773688991
16018,0,0,0,60.5,8
16019,3.11247489949718,0,0,40.8033903820095,0.763762615825973
16020,0,0,0,60.5,6
16021,0.5,0,0,39.6310141675761,0.314269680527354
16022,7.5,0,0,83.5,0
16023,0.5,0,0,40,1
16024,1.5,0,2,58,0
16025,0,0,0,58,0
16026,7.5,0,0,64.4179592147078,0
16027,0,0,0,61,0
16028,0.5,0,0,39.4549281842546,0.471404520791032
16029,0.5,0,0,36.5908306668336,9.97775303139718
16030,21.5,0,3,60.5,0
16031,0,0,0,61,0
16032,0,0,0,42.5,0
16033,7.5,0,0,68.1811313096715,0.471404520791032
16034,0,0,0,61,1
16035,0,0,0,0,0
16036,0.5,0,0,40.0194397206602,15.0637534056644
16037,2,0,0,59.2958683214944,5.9464274989274
16038,0,0,0,1,0
16039,0.5,0,0,40,1
16040,0,0,0,57.5171472017017,2.62466929133727
16041,0,0,0,58,0.5
16042,2,0,0,60.8376710782244,10.5145401970583
16043,0.5,0,0,40,0.5
16044,1,0,1,102.5,0
16045,0.5,0,2.5,50.1663898109747,0
16046,0.5,0,0,39.9784609977673,5.77677191431339
16047,2,0,0,60.9769423634869,12.0623380818148
16048,1,0,1,113.467175870381,1.09544511501033
16049,0.816496580927726,0,0,42.6487592629219,1.5723301886761
16050,0.5,0,0,35.2349258548957,0
16051,0,0,0,60.5,5
16052,0,0,0,60.5,13
16053,0,0,0,0,0
16054,0,0,0,61.7088678797464,0.707106781186548
16055,0.5,0,0,40.0905225708022,0
16056,0.5,0,0,34.8308412186671,0.433012701892219
16057,0,0,0,62.1811868654821,0.82915619758885
16058,0.5,0,0,40,0
16059,0.5,0,0,40.0124980474851,0
16060,1,0,1,88.2648712682458,0.433012701892219
16061,6.84754619472471,0,0,59.0608796074017,0
16062,0,0,0,0,0
16063,0,0,0,61,1.5
16064,0,0,0,60.5,2
16065,0,0,0,42.5,0
16066,0,0,0,0,0
16067,0,0,0,60.5,0.5
16068,0,0,0,60.5268535445219,8.32165848854662
16069,0.5,0,0,40,1
16070,5.43650214343336,0,0.5,86.0458534090335,0
16071,0,0,0,60.8212316730122,2.05480466765633
16072,2,0,0,60.5268535445219,9.8488578017961
16073,0.5,0,0,40.0780488547035,0.82915619758885
16074,2,0,0,60.5082638984131,17.1464281994822
16075,0,0,0,1,0.5
16076,0,0,0,0,0
16077,19.3964487013015,0,3,59.4773151748477,9.12498252724075
16078,0.5,0,0,40,5
16079,0,0,0,60.5,0
16080,0,0,0,0,0
16081,0.5,0,0,40,0
16082,8.25967446224258,0,2.62466929133727,62.3947864408558,1.71391365010026
16083,0,0,0,61.7226660150062,1.5
16084,0,0,0,0,0
16085,0,0,0,60.5,11.5
16086,0.5,0,0,40,0
16087,0.5,0,0,40.2519840780827,0
16088,19.5,0,3,57.5171472017017,3.39934634239519
16089,0,0,0,22.7596133534821,3.55902608401044
16090,0,0,0,42.5,0
16091,0,0,0,61,23.5
16092,2,0,0,60.9769423634869,5.78791845139511
16093,0.5,0,0,40.0194397206602,1.69967317119759
16094,0.5,0,0,40.0832467081531,17.139316580293
16095,0,0,0,0,0
16096,0,0,0,61,0.5
16097,2,0,0,58,0
16098,0.5,0,0,40.0860186210715,1.06718737290547
16099,0,0,0,51.6999892542435,0.471404520791032
16100,0.5,0,0,38.8786705072095,12.2240979801608
16101,0,0,0,0,0
16102,2,0,0,58,0
16103,0,0,0,58,0
16104,0.5,0,0,39.1685184747416,44.5365711841348
16105,0.5,0,0,40.0194397206602,0
16106,0,0,0,51.6999892542435,0.471404520791032
16107,3.68178700572909,0,3,35.0460015154685,0
16108,0,0,0,0,0
16109,0,0,0,1.87082869338697,0
16110,0,0,0,2.62466929133727,0
16111,0.5,0,0,40.0780488547035,0
16112,0.5,0,0,35.2349258548957,0.433012701892219
16113,9.98799279134702,0,3,84.1774910531313,1.6
16114,11.0855260988773,0,3,95.6527051368648,0.8
16115,0,0,0,61.8829540342088,1
16116,0.5,0,0,38.8786705072095,1.4142135623731
16117,0.5,0,0,40.0527430049706,7.90393713425292
16118,0.5,0,0,38.3489243656194,0.489897948556636
16119,0,0,0,1.24721912892465,0
16120,0,0,0,0,0
16121,0,0,0,60.5,1
16122,0,0,0,60.5,0
16123,0,0,0,58,0
16124,0.5,0,0,40.1084467413038,1.76334199745824
16125,1,0,1,83.7867663907745,0.471404520791032
16126,2,0,0,60.5,6
16127,0.5,0,0,40.0527430049706,0.372677996249965
16128,0,0,0,60.5,3.5
16129,0,0,0,0,0
16130,0,0,0,0,0
16131,0.816496580927726,0,0,42.6487592629219,2.05480466765633
16132,0.5,0,0,40,0
16133,0,0,0,58,0.5
16134,0.5,0,0,40.0031248779392,5.35607132140714
16135,0,0,0,61,1
16136,2,0,0,60.9337071469205,1.52752523165195
16137,2,0,0,61.0265515984641,2.8
16138,2,0,0,63.5413251356942,101.26913399452
16139,2,0,0,60.5,4
16140,0,0,0,58,0
16141,1,0,1,89.4588670221621,0
16142,2,0,0,6,1.5
16143,0,0,0,60.5,25
16144,0,0,0,58,1.5
16145,0,0,0,60.5082638984131,2.12132034355964
16146,6.84754619472471,0,0,59.6817951025827,0.942809041582063
16147,0,0,0,0,0
16148,2,0,0,60.9769423634869,20.5
16149,0,0,0,0,0
16150,0,0,0,0,0
16151,0,0,0,60.5082638984131,0
16152,0.5,0,0,40.0124980474851,2.06155281280883
16153,0,0,0,47.5067246701863,15.2825245151302
16154,0,0,0,0,0
16155,0,0,0,0,0
16156,2,0,0,57.5171472017017,1.69967317119759
16157,0,0,0,0,0
16158,0.5,0,0,40.0124980474851,1.6583123951777
16159,0.5,0,0,40.0031248779392,10.5593560409714
16160,0.5,0,0,40,0.5
16161,0.5,0,0,34.1394200302231,0.866025403784439
16162,1.5,0,2,58,1
16163,0,0,0,56.3975841681184,74.2310581899517
16164,0.5,0,0,39.613129136689,1.01980390271856
16165,0.5,0,0,40.0194397206602,0.471404520791032
16166,0.5,0,0,40,0.5
16167,0,0,0,60.5,4.5
16168,2,0,0,60.9769423634869,5.80409338312195
16169,2,0,0,61,1.5
16170,0.5,0,0,40,0
16171,0,0,0,0,0
16172,10.0249688278817,0,3,63.5804389904806,0
16173,7.5,0,0,68.1811313096715,0
16174,0,0,0,58,0
16175,0.5,0,0,40,0
16176,0,0,0,2.5,0
16177,2,0,0,60.8661441196992,3.34477204006491
16178,0,0,0,61,1.5
16179,5.43650214343336,0,0.5,69.94969621092,0.489897948556636
16180,0.5,0,0,40.0780488547035,0
16181,0,0,0,61,0.5
16182,0.5,0,0,40.0124980474851,0
16183,0.5,0,0,37.0255167268316,0.471404520791032
16184,0,0,0,0,0
16185,0.5,0,0,40,0.5
16186,0.5,0,0,40.0124980474851,1.92028643696715
16187,2,0,0,60.5082638984131,5.53962995154008
16188,0.5,0,0,40,0.5
16189,0,0,0,61,0
16190,0.5,0,0,40.0194397206602,0.74535599249993
16191,0.5,0,0,40,0
16192,0,0,0,60.5,0.5
16193,0,0,0,0,0
16194,2,0,0,60.9769423634869,14.3788038445484
16195,11.0855260988773,0,3,63.4876956582927,0.433012701892219
16196,1,0,1,102.5,0
16197,0,0,0,61,1.5
16198,0,0,0,51.1815939137846,16.3095064303001
16199,0,0,0,60.5,10.5
16200,0,0,0,58,0
16201,2,0,0,61,0.5
16202,0,0,0,60.5,0
16203,0,0,0,0,0
16204,2,0,0,60.9769423634869,22.4388056723169
16205,0,0,0,0,0
16206,0,0,0,61,0
16207,7.5,0,0,69.2895374497478,0
16208,2,0,0,60.5,8
16209,0,0,0,2.5,0
16210,0,0,0,0,0
16211,0,0,0,0,0
16212,2,0,0,57.5171472017017,1.88561808316413
16213,0.5,0,0,40,1.5
16214,0.5,0,0,40.0124980474851,0.82915619758885
16215,0,0,0,0,0
16216,2,0,0,58.1360951178831,7.0099136149377
16217,0,0,0,0,0
16218,0,0,0,61.2492630341151,12.7279220613579
16219,0.5,0,0,40.0780488547035,0
16220,2,0,0,60.9769423634869,6.9462219947249
16221,0,0,0,0,0
16222,0,0,0,60.5,2.5
16223,0.5,0,0,40.0860186210715,0.471404520791032
16224,6.60965203320114,0,3.09120616516523,61.4069207610622,49.9164591348583
16225,0.816496580927726,0,0,42.2970448140293,0.4
16226,6.84754619472471,0,0,64.2576065536213,3.2
16227,0,0,0,60.5,8.5
16228,0.5,0,0,38.9444048184931,1.88561808316413
16229,0,0,0,61,0
16230,2,0,0,0,0
16231,2,0,0,60.9769423634869,1.92028643696715
16232,0,0,0,60.5,1
16233,0,0,0,0,0
16234,1,0,0,42.687820276983,0.433012701892219
16235,0,0,0,0,0
16236,6.84754619472471,0,0,68.1974258230389,0
16237,2,0,0,60.5082638984131,1.29903810567666
16238,0,0,0,0,0
16239,0,0,0,0,0
16240,0,0,0,61,0.5
16241,0.5,0,0,40.0527430049706,7.07106781186548
16242,0,0,0,56.3975841681184,21.9431082574917
16243,0,0,0,0,0
16244,0,0,0,61,3
16245,0.5,0,0,38.8786705072095,1.55182578445717
16246,0.5,0,0,40.0780488547035,0.82915619758885
16247,0.5,0,0,40.0194397206602,14.5076608115238
16248,0,0,0,51.6999892542435,0.471404520791032
16249,0.5,0,0,40.0031248779392,1
16250,0.5,0,0,40,0
16251,0,0,0,0,0
16252,20.5,0,2,41.4916323558806,0.471404520791032
16253,8.25967446224258,0,3,77.4239770498921,2.11476292340825
16254,2,0,0,60.5082638984131,17.9077497190462
16255,0,0,0,1,5.5
16256,0,0,0,0,0
16257,6.84754619472471,0,0,59.0670522936998,0
16258,0,0,0,18,4
16259,21.5,0,3,120.954536913669,0.5
16260,0,0,0,0,0
16261,0,0,0,2.5,0
16262,0.5,0,0,40,1
16263,0.5,0,0,40.0780488547035,0
16264,2,0,0,60.9769423634869,8.74642784226795
16265,0.5,0,0,40.0860186210715,0.471404520791032
16266,0.5,0,0,40.0194397206602,0.942809041582063
16267,0,0,0,60.5,12.5
16268,4.53431361950185,0,2.1540659228538,112.103746592163,0.5
16269,0.5,0,0,40,0
16270,1.5,0,2,0,0
16271,7.5,0,0,69.2895374497478,0
16272,0.5,0,0,40,1.5
16273,0,0,0,0,0
16274,0,0,0,59.801523577767,8.5764535535124
16275,19.5,0,0,60.5,16
16276,0.5,0,0,40.0194397206602,2.64575131106459
16277,0,0,0,0,0
16278,0,0,0,57.5171472017017,7.36357401145817
16279,2,0,0,0,0
16280,8.5,0,3,71.6426316285678,0.74535599249993
16281,0.5,0,0,38.3489243656194,0.489897948556636
16282,2,0,0,61,2.5
16283,2,0,0,50.1123737214672,5.19615242270663
16284,0.816496580927726,0,0,42.6487592629219,2.56580071972344
16285,8.5,0,3,82.5072118059991,1.09544511501033
16286,0,0,0,60.5,6
16287,0,0,0,60.5,8.5
16288,0.5,0,0,40,0.5
16289,0.5,0,0,40,0
16290,2,0,0,60.5,5
16291,19.3964487013015,0,3,50.1123737214672,3.04138126514911
16292,0,0,0,58,1.5
16293,0.5,0,0,36.5908306668336,0
16294,0,0,0,0,0
16295,0.5,0,0,40,30
16296,4.5,0,3,65.5041983387325,0.489897948556636
16297,0,0,0,60.5,6
16298,0.5,0,0,40,0.5
16299,2,0,0,60.8376710782244,6.13052471924984
16300,0.5,0,0,40.0194397206602,0.763762615825973
16301,0.5,0,0,40,3
16302,19.5,0,3,57.5171472017017,3.68178700572909
16303,0,0,0,60.7494855945299,2.27760839478607
16304,19.5,0,3,54.4288526426931,11.0312057364551
16305,0,0,0,58,0
16306,0,0,0,60.5,8.5
16307,0,0,0,1,0
16308,0,0,0,60.5,6
16309,0.816496580927726,0,0,42.2970448140293,0.489897948556636
16310,0,0,0,47.5464684983719,1.88561808316413
16311,13.5,0,0,97.5943987463761,0.471404520791032
16312,0.5,0,0,40.0780488547035,0
16313,0.5,0,0,40,0
16314,2,0,0,60.5082638984131,1.4142135623731
16315,0,0,0,0,0
16316,0.5,0,0,38.9444048184931,1.69967317119759
16317,2,0,0,60.5,6
16318,0.5,0,0,40.0860186210715,0
16319,0,0,0,60.5,3
16320,0,0,0,60.5,3
16321,0.5,0,0,40.0124980474851,1.4142135623731
16322,6.84754619472471,0,0,63.8107009486305,1.15470053837925
16323,0.5,0,0,40,1
16324,2,0,0,60.5082638984131,15.3683928893037
16325,0.5,0,0,40.0124980474851,0.5
16326,0.5,0,0,40,0
16327,0,0,0,0.5,0
16328,5.43650214343336,0,0.5,85.0576275239323,6.01331855134916
16329,0,0,0,42.5,0
16330,0,0,0,57.5171472017017,5.71547606649408
16331,0,0,0,51.6999892542435,2.16024689946929
16332,0.5,0,0,40.1084467413038,1.69096865730859
16333,19.5,0,0,5.5,1.5
16334,0.5,0,0,40,1
16335,0,0,0,36,0
16336,0,0,0,0,0
16337,0,0,0,60.5,0
16338,0,0,0,58,0
16339,0,0,0,58,0
16340,0,0,0,60.5,0
16341,0.5,0,0,40,0
16342,2,0,0,60.5,0
16343,0.5,0,0,40.0124980474851,2.27760839478607
16344,0,0,0,58,0
16345,19.3964487013015,0,0,47.2736713192449,7.41350119714026
16346,2,0,0,60.5,0.5
16347,0,0,0,0,0
16348,0.5,0,0,40,0
16349,2,0,0,0,0
16350,1,0,1,89.0800202065536,0
16351,0.5,0,0,40.0780488547035,0.5
16352,0,0,0,60.5,0
16353,0,0,0,1,0.5
16354,0,0,0,0,0
16355,0.5,0,0,40.0780488547035,0
16356,0.5,0,0,36.5908306668336,0
16357,0.5,0,0,40,1.5
16358,0,0,0,42.5,0
16359,0.816496580927726,0,0,3.55902608401044,0
16360,0.5,0,0,39.8793179480292,11.317685275709
16361,0.5,0,0,40.0124980474851,4.26468052730799
16362,2,0,0,60.5,2
16363,17.5562587763516,0,3,55,1
16364,5.5,0,0.5,73.5,6.5
16365,0.5,0,0,40,1
16366,2,0,0,55.1019257578374,7.03957069398096
16367,21.5,0,3,5.5,0
16368,0.5,0,0,40.0194397206602,3.43592135468138
16369,0,0,0,0,0
16370,0,0,0,58,0
16371,0.5,0,0,40,1.5
16372,21.5,0,3,60.5,4
16373,0,0,0,0,0
16374,0.5,0,0,30.0444115713167,1.4142135623731
16375,0,0,0,58,0.5
16376,2,0,0,5.5,5.5
16377,0,0,0,42.5,0
16378,0,0,0,58,0.5
16379,0.5,0,0,40,4.5
16380,2,0,0,1,7.5
16381,0,0,0,0,0
16382,12,0,3,60.609863517051,0
16383,0.5,0,0,40,0.5
16384,0.5,0,0,40.0124980474851,0
16385,0.5,0,0,40,1.5
16386,0.5,0,0,40,0.5
16387,0,0,0,61.519813881383,19.6389281784928
16388,4.5,0,0,43,0
16389,0,0,0,0,0
16390,0,0,0,58,0
16391,0.5,0,0,40.0124980474851,0.82915619758885
16392,0.5,0,0,40,0
16393,0.5,0,0,40,24.5
16394,0,0,0,42.5,0
16395,2,0,0,60.5,2
16396,19.5,0,3,60.5,1.5
16397,0.5,0,0,40,1
16398,0.5,0,0,40.0860186210715,2.26691175145591
16399,0,0,0,61,1
16400,0,0,0,55.1019257578374,4.49691252107735
16401,0,0,0,60.5,0.5
16402,0,0,0,0,0
16403,0,0,0,57.5171472017017,2.49443825784929
16404,13.0213499897497,0,2.49443825784929,64.3093111454321,2.91547594742265
16405,0,0,0,60.7494855945299,1.22474487139159
16406,0,0,0,0,0
16407,0,0,0,61,0.5
16408,0.5,0,0,40,0
16409,0,0,0,60.4379847446951,0.5
16410,0,0,0,60.5,4.5
16411,0,0,0,61.3124964605277,0.471404520791032
16412,0.5,0,0,40.0527430049706,15.1813116107345
16413,5.43650214343336,0,0,39,1.5
16414,0,0,0,60,0
16415,0,0,0,2.5,0
16416,0,0,0,0,0
16417,0,0,0,61.7226660150062,2.5
16418,0,0,0,60.5,5.5
16419,0,0,0,61,27
16420,0,0,0,0,0
16421,0.5,0,0,40.0527430049706,1.4142135623731
16422,0,0,0,58,0
16423,0,0,0,60.5,0.5
16424,0,0,0,51,0
16425,0,0,0,60.5,7.5
16426,0,0,0,60.5,2
16427,0.5,0,0,40.0124980474851,2.58602010819715
16428,6.84754619472471,0,0,59.0608796074017,0.5
16429,2,0,0,60.9769423634869,21.6159663212173
16430,0,0,0,61,0.5
16431,0.5,0,0,40.0860186210715,12.1575308165579
16432,2,0,0,60.5082638984131,17.1955662890176
16433,2,0,0,60.5082638984131,1.08972473588517
16434,0.5,0,0,40.0031248779392,16.768646337734
16435,0,0,0,0,0
16436,0,0,0,60.5,0
16437,0,0,0,61,1
16438,0,0,0,58,0.5
16439,0.5,0,0,40,0
16440,0,0,0,0,0
16441,0,0,0,0,0
16442,0.5,0,0,38.8823867580168,0.4
16443,5.5,0,0.5,26,0
16444,0,0,0,8.5,0
16445,0,0,0,0,0
16446,0.5,0,0,37.9502598439355,8.48528137423857
16447,1,0,1,89.4588670221621,0
16448,0.5,0,0,40,0
16449,2,0,0,60.5,1
16450,0,0,0,0,0
16451,0.816496580927726,0,0,42.2970448140293,0
16452,0,0,0,60.5,5.5
16453,0.5,0,0,40.024992192379,14.7516100816148
16454,0.5,0,0,38.9444048184931,4.96655480858378
16455,0,0,0,58,2.5
16456,0,0,0,60.5,4
16457,0,0,0,0,0
16458,0.5,0,0,40.0780488547035,0.5
16459,0.5,0,0,39.695630182119,21.5213072713222
16460,0.5,0,0,40.0582908605281,12.8894875339902
16461,0,0,0,58.8361071111949,2.48746859276655
16462,0,0,0,57.5,1
16463,0,0,0,0,0
16464,0.5,0,0,30.7961036496502,3.38230690505755
16465,0.5,0,0,40.91352669554,0.471404520791032
16466,0,0,0,0,0
16467,0.5,0,0,40,1
16468,0,0,0,61,0.5
16469,19.5,0,3,60.5,1
16470,0.5,0,0,40.0780488547035,5.2618912949623
16471,0,0,0,2.5,0
16472,0,0,0,42.5,0
16473,0,0,0,61,0.5
16474,0,0,0,58.231339404902,0.471404520791032
16475,2,0,0,56.5744347445617,0.471404520791032
16476,1,0,1,87.2735164105736,5.43650214343336
16477,2,0,0,60.5082638984131,24.8432586429397
16478,0.5,0,0,40,0
16479,0,0,0,1,0
16480,0,0,0,0,0
16481,0.5,0,0,40,0
16482,0,0,0,50.4997249717483,0.471404520791032
16483,0,0,0,58,1
16484,0.5,0,0,40.0780488547035,0.433012701892219
16485,0.5,0,0,40,1
16486,0.5,0,0,40,1
16487,0.5,0,0,40.0124980474851,1.5
16488,0.5,0,0,40.0780488547035,0.5
16489,0,0,0,61,1
16490,6.84754619472471,0,0,72.7919409458675,0.471404520791032
16491,0,0,0,60.9769423634869,6.6332495807108
16492,1.5,0,2,0,0
16493,0.5,0,0,38.285245199685,0.4
16494,6.34209919681348,0,0.5,103.303860044047,4.76313972081441
16495,0,0,0,2.5,0
16496,0,0,0,59.9056549918286,0.433012701892219
16497,1.24721912892465,0,1.63299316185545,72.5758224204177,1.6583123951777
16498,2,0,0,60.8376710782244,31.6583322365535
16499,0,0,0,47.5464684983719,2.05480466765633
16500,0,0,0,58,0
16501,0.5,0,0,40,0
16502,0,0,0,0,0
16503,2,0,0,60.9769423634869,31.9570023625496
16504,0.5,0,0,40.0031248779392,15.7856738848869
16505,0,0,0,0,0
16506,0,0,0,0,0
16507,7.46726188103779,0,3,63.9910708056768,0.349927106111883
16508,0.5,0,0,40.1084467413038,0.433012701892219
16509,2,0,0,59.1520075737079,9.57914401186244
16510,2,0,0,58,0.5
16511,0,0,0,0,0
16512,0,0,0,0,0
16513,0.5,0,0,40.0124980474851,3.3166247903554
16514,0,0,0,0,0
16515,0,0,0,60.5,5.5
16516,0,0,0,60.5,5
16517,2,0,0,60.5,2.5
16518,0,0,0,0,0
16519,0.5,0,0,39.3643945152921,0
16520,0,0,0,0,0
16521,0,0,0,60.5,8.5
16522,0,0,0,55,0
16523,11.5,0,3,69.8776708891252,0.471404520791032
16524,2.94392028877595,0,1.63299316185545,91.1299438530863,4.18993502999218
16525,0,0,0,0,0
16526,0.5,0,0,0.5,0.5
16527,0.5,0,0,40.0194397206602,1.82574185835055
16528,0,0,0,0,0
16529,0.5,0,0,40,0
16530,0,0,0,0,0
16531,0.5,0,0,40,0
16532,0.5,0,0,40.0194397206602,1.5
16533,2,0,0,55.1019257578374,0.471404520791032
16534,1,0,1,88.2648712682458,2.1650635094611
16535,0,0,0,0,0
16536,0,0,0,2.5,0
16537,0.5,0,0,40,0
16538,2,0,0,60.5082638984131,2.58602010819715
16539,0.816496580927726,0,0,42.6487592629219,5.87130498460285
16540,0,0,0,58,0
16541,0.5,0,0,40,0
16542,5.43650214343336,0,0.5,74.5348240757299,4.04969134626332
16543,0.5,0,0,38.19249489974,0
16544,0,0,0,60.5,0
16545,6.84754619472471,0,0,59.0608796074017,0.866025403784439
16546,0,0,0,0,0
16547,0,0,0,0,0
16548,0,0,0,61,1
16549,0,0,0,51,0
16550,0.5,0,0,40.0031248779392,1
16551,2,0,0,60.9425959407704,5.09901951359278
16552,0,0,0,50.8745734352852,0
16553,0.5,0,0,40,1
16554,0,0,0,0,0
16555,0.5,0,0,38.8786705072095,1.67819144635296
16556,7.5,0,0,68.1811313096715,0
16557,0,0,0,61,0.5
16558,0,0,0,0,0
16559,0,0,0,0,0
16560,0,0,0,58,0
16561,0,0,0,59.801523577767,13.6707311029399
16562,2,0,0,61,0.5
16563,0,0,0,5.5,1
16564,2,0,0,60.5082638984131,4.69041575982343
16565,0.5,0,0,40,0
16566,10.5,0,0,78.9364301194322,39.7240481320824
16567,0.5,0,0,38.8786705072095,1.57790871674104
16568,0,0,0,61,0.5
16569,0,0,0,0,0
16570,0,0,0,49.3685122319885,1.22474487139159
16571,0,0,0,58,0.5
16572,19.3964487013015,0,0,5.5,3.5
16573,0,0,0,0,0
16574,0,0,0,0,0
16575,0.5,0,0,34.5425462292518,4.9749371855331
16576,0,0,0,58,0
16577,19.3964487013015,0,3,60.9769423634869,9.67923034130297
16578,0.5,0,0,40,6.5
16579,0,0,0,53.9773615097622,1.4142135623731
16580,2,0,0,55.1019257578374,12.0277457017791
16581,0.5,0,0,36.5908306668336,0.816496580927726
16582,6.84754619472471,0,0,68.1974258230389,0
16583,7.5,0,0,68.1811313096715,0.471404520791032
16584,2,0,0,60.5082638984131,20.4205778566621
16585,0,0,0,0,0
16586,2,0,0,1,0
16587,0,0,0,60.5,8.5
16588,0,0,0,42.5,0
16589,10.0249688278817,0,3,104.215188698939,1.29903810567666
16590,0,0,0,0,0
16591,0.5,0,0,40.0527430049706,4.74926894959167
16592,0.5,0,0,40,4
16593,0,0,0,61,6
16594,0.5,0,0,40,0
16595,0,0,0,42.5,0
16596,0,0,0,1,0
16597,0,0,0,60.5,10.5
16598,0.5,0,0,40.0156219494337,1.22474487139159
16599,0,0,0,42.5,0
16600,0.5,0,0,36.5908306668336,0
16601,0.5,0,0,40.0124980474851,2.38484800354236
16602,0,0,0,58,0
16603,2,0,0,60.9769423634869,10.0343161201947
16604,4.5,0,3,59.943202283495,1.29903810567666
16605,0,0,0,0,0
16606,0,0,0,61,0.5
16607,0.5,0,0,38.3489243656194,0.489897948556636
16608,0,0,0,0,0
16609,0.5,0,0,40.0194397206602,0.471404520791032
16610,0,0,0,60.5,11
16611,0,0,0,60.8661441196992,0.433012701892219
16612,5.43650214343336,0,0.5,91.323600454647,0.433012701892219
16613,0.5,0,0,40,0.5
16614,0,0,0,1,0.5
16615,0.5,0,0,40.0780488547035,0.707106781186548
16616,0.5,0,0,39.613129136689,1.01980390271856
16617,0,0,0,60.5,0
16618,0,0,0,36,0.5
16619,0.5,0,0,38.19249489974,1.24721912892465
16620,0,0,0,60.5,0.5
16621,0,0,0,60.5,0
16622,2,0,0,61,8.5
16623,0.5,0,0,40.0194397206602,1.77169096878911
16624,19.5,0,3,4.78423336480244,8.25967446224258
16625,2,0,0,61,0.5
16626,0.816496580927726,0,0,42.2970448140293,0.4
16627,2,0,0,60.5,0
16628,0.5,0,0,40.0780488547035,10.6389614154766
16629,0,0,0,1,0
16630,0.5,0,0,40,0
16631,0.5,0,0,40,0
16632,0.5,0,0,40,0.5
16633,0.5,0,0,40,0.5
16634,0.5,0,0,40.0527430049706,21.9652503337026
16635,0.5,0,0,40.074420565661,12.8221746698954
16636,0.5,0,0,40.0124980474851,0.707106781186548
16637,0.5,0,0,40.0124980474851,0.433012701892219
16638,9.20144916122817,0,2.62466929133727,57.6340827982887,0.433012701892219
16639,0.5,0,0,40,2
16640,2,0,0,60.5,1
16641,0.5,0,0,40,0
16642,7.5,0,0,68.1811313096715,0
16643,0.5,0,0,40.0194397206602,3.98608691436713
16644,0,0,0,58,1
16645,2,0,0,60.5,0
16646,0,0,0,2.69258240356725,0.433012701892219
16647,0,0,0,55.5,1
16648,3.11247489949718,0,0,42.3175555792638,1.8405855323893
16649,5,0,0.5,73.5224833337093,0
16650,0,0,0,0,0
16651,0.5,0,0,40,0
16652,1.5,0,2,51,0
16653,2,0,0,57.1164224569932,112.072498401522
16654,0,0,0,9.5,0
16655,0,0,0,58,0
16656,0.5,0,0,40,0
16657,19.3964487013015,0,3,60.9769423634869,5.33853912601566
16658,0.5,0,0,40.0860186210715,0.763762615825973
16659,0.5,0,0,39.846706262877,0.8
16660,0,0,0,0,0
16661,7,0,0,83,0
16662,0.5,0,0,40,0.5
16663,0,0,0,61,1
16664,0,0,0,61,1
16665,0,0,0,42.5,0
