id,location,fault_severity
9365,313,-1
249,325,-1
1208,506,-1
9545,418,-1
4070,87,-1
1338,1094,-1
11389,118,-1
13461,1032,-1
2955,668,-1
15133,1010,-1
12830,707,-1
1267,1090,-1
4925,390,-1
15983,944,-1
7303,217,-1
8557,155,-1
14118,378,-1
12549,721,-1
7943,505,-1
18243,998,-1
9671,476,-1
15251,704,-1
15003,652,-1
15397,921,-1
11959,484,-1
4190,126,-1
13941,471,-1
9802,1079,-1
11375,1065,-1
6987,242,-1
13777,885,-1
16481,473,-1
17487,1100,-1
13806,710,-1
4541,479,-1
2979,91,-1
72,655,-1
12658,240,-1
4404,460,-1
12777,492,-1
2755,1092,-1
4661,962,-1
5996,330,-1
17449,1099,-1
11366,801,-1
16843,998,-1
17612,79,-1
3728,318,-1
10468,803,-1
826,507,-1
10955,348,-1
398,546,-1
12611,734,-1
14810,1100,-1
2347,118,-1
8024,493,-1
11204,1049,-1
5840,326,-1
15187,16,-1
2554,1107,-1
11760,664,-1
58,788,-1
1135,1017,-1
8980,831,-1
4124,704,-1
15616,1086,-1
9468,521,-1
11209,478,-1
4005,834,-1
12148,755,-1
7787,755,-1
15253,834,-1
12601,644,-1
11254,497,-1
8197,711,-1
1422,242,-1
12738,808,-1
15703,133,-1
14876,825,-1
12211,240,-1
9490,763,-1
3040,724,-1
3085,1066,-1
17586,126,-1
15665,707,-1
5684,1061,-1
16898,499,-1
15897,1052,-1
13249,793,-1
4510,409,-1
13853,122,-1
9806,468,-1
6998,734,-1
3306,1020,-1
10963,390,-1
1655,95,-1
10378,938,-1
8746,465,-1
15450,613,-1
5175,431,-1
15388,1100,-1
15600,242,-1
9264,875,-1
7526,805,-1
11385,1052,-1
5610,810,-1
12351,91,-1
6167,846,-1
2303,821,-1
17882,116,-1
12819,932,-1
2984,1061,-1
16951,893,-1
13222,699,-1
8361,1035,-1
8357,957,-1
15376,899,-1
16878,169,-1
10651,119,-1
14920,166,-1
15337,16,-1
16120,16,-1
15454,518,-1
11099,21,-1
10064,823,-1
16857,834,-1
5044,507,-1
13588,962,-1
15112,414,-1
15833,814,-1
6119,124,-1
16503,1107,-1
13323,638,-1
12089,478,-1
13773,590,-1
11213,126,-1
13175,540,-1
13329,707,-1
15262,326,-1
14455,1100,-1
15818,126,-1
11691,373,-1
6816,1072,-1
10650,126,-1
5941,518,-1
3525,744,-1
12818,704,-1
3014,328,-1
9445,798,-1
17232,1117,-1
6817,895,-1
7884,477,-1
1224,118,-1
7002,885,-1
13402,810,-1
1931,1015,-1
17092,669,-1
12731,1018,-1
15769,208,-1
16947,475,-1
11535,989,-1
422,240,-1
931,251,-1
4069,1117,-1
1041,798,-1
12270,976,-1
14101,1107,-1
12920,451,-1
6377,1061,-1
7069,298,-1
16472,50,-1
13010,459,-1
16027,974,-1
9560,836,-1
12051,742,-1
13616,798,-1
14670,818,-1
10148,877,-1
10360,696,-1
11801,648,-1
17074,95,-1
235,135,-1
16551,1086,-1
15398,89,-1
14113,965,-1
18249,1024,-1
13491,84,-1
6040,641,-1
5349,810,-1
7692,508,-1
16478,465,-1
4753,704,-1
13158,489,-1
14411,821,-1
15043,921,-1
1986,584,-1
16473,584,-1
5107,976,-1
3230,938,-1
7785,126,-1
759,898,-1
2568,713,-1
7790,465,-1
1629,126,-1
4428,193,-1
18347,941,-1
17657,1079,-1
3518,447,-1
13299,1020,-1
652,902,-1
18545,465,-1
4078,601,-1
9651,1,-1
932,495,-1
1685,763,-1
7058,554,-1
5389,95,-1
10391,983,-1
5613,373,-1
15747,242,-1
11181,758,-1
9998,931,-1
5555,244,-1
6155,274,-1
13939,995,-1
629,613,-1
12456,964,-1
9097,845,-1
11344,126,-1
18148,744,-1
5735,118,-1
7595,921,-1
14849,826,-1
3846,58,-1
3735,653,-1
3438,543,-1
7811,1083,-1
7936,118,-1
14295,494,-1
13126,126,-1
8248,7,-1
7772,797,-1
7923,240,-1
37,1005,-1
3467,126,-1
5043,1029,-1
16411,628,-1
2898,641,-1
5164,232,-1
17609,449,-1
3046,121,-1
15984,7,-1
4908,720,-1
10151,294,-1
11798,613,-1
5685,118,-1
9467,912,-1
10375,834,-1
8650,616,-1
6939,470,-1
3430,1075,-1
17820,679,-1
6520,957,-1
7633,673,-1
13775,479,-1
9751,9,-1
2332,738,-1
3279,102,-1
2874,821,-1
7615,1089,-1
10358,837,-1
6714,497,-1
8603,805,-1
801,416,-1
9272,709,-1
3675,15,-1
3925,974,-1
4783,418,-1
9880,404,-1
15808,1091,-1
6339,1008,-1
12863,1061,-1
15023,826,-1
737,734,-1
13136,650,-1
16961,118,-1
6333,942,-1
10332,809,-1
9658,61,-1
9060,962,-1
11439,814,-1
15500,834,-1
1289,479,-1
6064,1048,-1
15947,995,-1
15809,149,-1
3633,599,-1
13662,712,-1
10168,506,-1
16038,699,-1
1419,500,-1
16302,1052,-1
12871,497,-1
10900,477,-1
210,864,-1
7929,599,-1
13344,484,-1
4164,1052,-1
12995,211,-1
15020,350,-1
17036,122,-1
16328,609,-1
4625,778,-1
675,763,-1
14231,317,-1
12666,795,-1
12593,1067,-1
2478,348,-1
16652,13,-1
13316,311,-1
15000,1100,-1
42,1046,-1
8771,734,-1
7574,962,-1
6134,7,-1
807,892,-1
13643,691,-1
9503,895,-1
5409,643,-1
2583,890,-1
11461,699,-1
7509,1113,-1
4981,292,-1
6441,122,-1
11567,763,-1
1998,1015,-1
2788,409,-1
6369,1008,-1
1027,240,-1
9989,23,-1
3213,803,-1
3202,535,-1
15536,950,-1
2709,7,-1
4955,646,-1
1784,384,-1
7889,704,-1
9173,448,-1
9131,479,-1
6784,810,-1
5097,122,-1
13589,834,-1
6042,909,-1
13217,756,-1
3635,479,-1
13833,657,-1
10066,613,-1
18240,324,-1
4517,892,-1
10502,887,-1
15132,601,-1
15865,707,-1
16452,1075,-1
2216,1019,-1
11398,684,-1
14965,738,-1
10077,1076,-1
17312,1107,-1
17849,798,-1
10152,810,-1
12678,745,-1
3080,161,-1
11371,1061,-1
6881,128,-1
13652,1007,-1
11734,744,-1
13505,893,-1
155,240,-1
14584,641,-1
1711,803,-1
16955,280,-1
7055,102,-1
13077,1008,-1
6626,643,-1
18425,976,-1
10225,268,-1
8315,129,-1
16418,845,-1
4053,1014,-1
4049,1076,-1
12250,158,-1
10912,479,-1
3132,893,-1
13203,1086,-1
10519,152,-1
1604,406,-1
8035,181,-1
12151,821,-1
5626,473,-1
4649,846,-1
10679,489,-1
2379,798,-1
5300,1018,-1
8161,402,-1
7795,296,-1
10868,998,-1
7617,984,-1
10325,584,-1
1315,149,-1
14343,78,-1
10041,704,-1
13697,283,-1
14457,465,-1
963,466,-1
4451,690,-1
13674,756,-1
12026,1008,-1
8519,1095,-1
11198,1026,-1
10369,505,-1
6903,839,-1
5352,1008,-1
11091,895,-1
12341,878,-1
15682,648,-1
5479,754,-1
7766,1038,-1
14547,962,-1
14252,836,-1
14811,1020,-1
143,763,-1
14104,313,-1
937,995,-1
10853,244,-1
776,1049,-1
8722,976,-1
15653,893,-1
3435,491,-1
9216,684,-1
18469,438,-1
8736,793,-1
18362,657,-1
9785,514,-1
12837,1076,-1
18361,931,-1
4163,1008,-1
7220,816,-1
4233,722,-1
18190,619,-1
9679,326,-1
16106,1006,-1
16471,169,-1
11055,601,-1
2733,223,-1
4827,122,-1
5922,921,-1
11519,881,-1
2408,810,-1
3434,704,-1
12059,857,-1
18152,779,-1
15633,1051,-1
779,466,-1
592,821,-1
4797,1086,-1
11201,812,-1
25,1112,-1
5858,298,-1
4812,155,-1
17727,1042,-1
4130,714,-1
3920,995,-1
6468,963,-1
10180,707,-1
2345,322,-1
13481,485,-1
13520,575,-1
2062,708,-1
5514,410,-1
2265,909,-1
144,141,-1
15377,475,-1
11911,1048,-1
6354,460,-1
838,834,-1
1414,244,-1
1185,89,-1
15610,845,-1
12923,491,-1
52,471,-1
7430,253,-1
5470,7,-1
904,658,-1
1961,128,-1
4742,445,-1
14774,980,-1
4000,794,-1
17766,288,-1
2697,501,-1
14616,1008,-1
13424,843,-1
9233,1107,-1
4804,518,-1
4068,1061,-1
17933,109,-1
9791,316,-1
4378,112,-1
2295,1099,-1
3542,244,-1
13994,650,-1
8776,1086,-1
12371,909,-1
17382,7,-1
4927,725,-1
368,181,-1
6057,967,-1
4543,139,-1
13104,638,-1
12797,471,-1
10111,881,-1
11146,808,-1
17932,1090,-1
11257,653,-1
11144,808,-1
2721,619,-1
7227,895,-1
4626,326,-1
197,498,-1
8186,645,-1
10104,1111,-1
7839,478,-1
2935,290,-1
13667,1050,-1
10895,734,-1
4226,4,-1
6525,695,-1
16818,1025,-1
14828,133,-1
17972,445,-1
208,1109,-1
5690,586,-1
9555,42,-1
4709,808,-1
6132,489,-1
11880,460,-1
2261,471,-1
4616,684,-1
1775,802,-1
5713,505,-1
16021,102,-1
18140,763,-1
9141,767,-1
9026,815,-1
14302,415,-1
1032,326,-1
7420,1033,-1
15093,541,-1
10076,378,-1
11158,1044,-1
16331,925,-1
8889,895,-1
9859,1002,-1
7124,1035,-1
15076,1042,-1
13131,155,-1
17953,1100,-1
8737,328,-1
6736,12,-1
8941,845,-1
271,839,-1
620,704,-1
30,521,-1
5022,1,-1
17351,830,-1
4728,939,-1
10337,691,-1
6835,957,-1
7449,303,-1
2838,478,-1
6672,817,-1
7463,1090,-1
9659,294,-1
6015,264,-1
17688,740,-1
1943,798,-1
10169,478,-1
15762,892,-1
8157,508,-1
6922,819,-1
12391,779,-1
13218,1066,-1
10291,460,-1
7878,1018,-1
6399,744,-1
1464,803,-1
2011,1105,-1
9978,945,-1
5917,613,-1
6852,1,-1
5403,307,-1
10632,957,-1
16635,469,-1
1696,118,-1
10397,834,-1
15271,124,-1
16722,793,-1
17428,309,-1
17708,600,-1
1475,618,-1
14953,1048,-1
14300,584,-1
8075,919,-1
10046,810,-1
8124,734,-1
7443,744,-1
7083,846,-1
3549,668,-1
15549,382,-1
10042,118,-1
17867,1018,-1
10764,527,-1
18408,1020,-1
9415,466,-1
4991,584,-1
10091,835,-1
16011,384,-1
6493,817,-1
15568,102,-1
3041,607,-1
11796,8,-1
5808,1095,-1
13107,854,-1
6840,846,-1
2003,653,-1
17900,468,-1
12808,1052,-1
18398,894,-1
1026,691,-1
5481,643,-1
3972,673,-1
7453,485,-1
12867,476,-1
16172,248,-1
3655,936,-1
3875,373,-1
2515,1067,-1
1708,114,-1
5771,1042,-1
8848,141,-1
10555,149,-1
17505,1014,-1
14277,361,-1
7788,477,-1
8772,496,-1
15526,599,-1
15553,580,-1
7760,448,-1
13376,1008,-1
10849,388,-1
560,653,-1
10495,484,-1
4418,1022,-1
12730,294,-1
14200,810,-1
13093,1044,-1
7154,318,-1
11644,12,-1
3897,921,-1
4277,895,-1
8553,812,-1
9710,601,-1
15524,471,-1
8153,962,-1
6007,744,-1
18505,124,-1
4526,1042,-1
3616,1051,-1
3376,326,-1
14673,897,-1
17958,1107,-1
16059,473,-1
3638,112,-1
8796,1,-1
1467,653,-1
1562,128,-1
964,889,-1
15008,157,-1
14264,723,-1
13345,488,-1
11159,38,-1
10257,280,-1
1009,40,-1
10950,1072,-1
281,353,-1
9572,244,-1
718,255,-1
14631,734,-1
14809,613,-1
2625,340,-1
7545,1015,-1
12858,139,-1
3984,834,-1
6022,496,-1
15326,763,-1
10835,821,-1
17124,652,-1
17529,476,-1
12085,509,-1
17769,193,-1
5072,408,-1
5747,518,-1
591,122,-1
12751,1,-1
15041,793,-1
2939,653,-1
14981,324,-1
6555,810,-1
10615,1033,-1
8453,889,-1
12630,812,-1
18265,363,-1
9729,7,-1
1963,831,-1
14483,814,-1
15743,1057,-1
7061,794,-1
15854,1052,-1
6186,599,-1
3143,834,-1
13896,1052,-1
2673,613,-1
7710,919,-1
5024,300,-1
17941,1083,-1
1521,977,-1
2806,63,-1
4823,68,-1
15066,324,-1
4181,684,-1
9486,755,-1
3516,139,-1
5670,500,-1
1376,699,-1
9015,496,-1
4684,793,-1
17978,505,-1
7621,979,-1
11070,745,-1
13317,734,-1
17728,481,-1
5605,465,-1
17346,367,-1
1989,999,-1
7096,773,-1
14042,734,-1
2757,480,-1
11565,821,-1
14857,641,-1
3810,468,-1
1245,1042,-1
7093,509,-1
14344,1113,-1
12426,939,-1
11999,381,-1
17086,821,-1
528,995,-1
15135,91,-1
17507,466,-1
13188,653,-1
14959,299,-1
5071,1105,-1
18477,909,-1
14779,734,-1
8552,97,-1
2513,126,-1
17912,671,-1
11989,1017,-1
5082,367,-1
2693,190,-1
4243,495,-1
4210,758,-1
6361,155,-1
17090,895,-1
11994,1026,-1
5057,818,-1
6135,489,-1
12208,665,-1
1633,627,-1
10720,405,-1
5884,520,-1
7065,9,-1
4104,814,-1
3625,763,-1
2742,931,-1
2165,895,-1
2504,809,-1
12875,503,-1
15803,1011,-1
3534,763,-1
1096,681,-1
16535,352,-1
7757,957,-1
7784,997,-1
6508,972,-1
13145,479,-1
14924,846,-1
5041,1076,-1
8434,1107,-1
4111,653,-1
13925,925,-1
14110,684,-1
3123,912,-1
668,522,-1
1573,734,-1
8955,999,-1
8851,74,-1
10462,814,-1
16880,738,-1
6353,137,-1
16833,263,-1
17072,821,-1
16600,100,-1
11639,160,-1
8878,1086,-1
17249,1109,-1
12135,95,-1
7366,641,-1
14917,960,-1
16105,150,-1
14515,219,-1
1173,1042,-1
4462,195,-1
13843,984,-1
830,373,-1
3836,938,-1
8710,244,-1
2961,470,-1
15790,181,-1
8451,497,-1
14984,1061,-1
16449,741,-1
3613,198,-1
10568,814,-1
3147,506,-1
4007,823,-1
10028,758,-1
15088,1075,-1
11993,793,-1
7098,756,-1
4884,1018,-1
13226,793,-1
14875,1015,-1
14562,1006,-1
3404,936,-1
12083,263,-1
9370,835,-1
13705,465,-1
14514,150,-1
1693,808,-1
18070,173,-1
815,489,-1
2672,968,-1
5843,106,-1
15663,7,-1
278,298,-1
15429,208,-1
17035,8,-1
7853,1025,-1
8610,996,-1
3146,931,-1
5085,489,-1
9020,7,-1
8834,649,-1
2451,995,-1
7177,471,-1
5717,1069,-1
1145,1106,-1
2850,613,-1
3162,774,-1
18089,534,-1
9657,457,-1
842,497,-1
7679,489,-1
8003,810,-1
298,821,-1
10370,1015,-1
862,1118,-1
15908,834,-1
15815,181,-1
15852,957,-1
11915,1033,-1
15220,805,-1
5486,976,-1
2747,793,-1
2772,995,-1
6733,821,-1
11199,1075,-1
2927,645,-1
10701,122,-1
494,44,-1
2247,475,-1
9167,439,-1
17954,1052,-1
8724,812,-1
7636,535,-1
1233,1,-1
18388,1020,-1
160,1037,-1
17164,255,-1
2420,506,-1
12368,468,-1
6079,508,-1
2047,177,-1
11875,1042,-1
10388,496,-1
11997,469,-1
6814,1042,-1
15357,794,-1
16142,1019,-1
10119,498,-1
366,691,-1
3937,1067,-1
11675,74,-1
16728,834,-1
17516,947,-1
14570,161,-1
1551,1008,-1
16871,244,-1
15250,810,-1
6703,735,-1
965,1008,-1
8706,16,-1
1078,805,-1
5761,812,-1
5137,356,-1
15557,229,-1
7780,477,-1
5516,236,-1
5128,166,-1
2700,380,-1
8568,294,-1
8840,1026,-1
124,470,-1
12361,1042,-1
14047,1015,-1
7801,378,-1
5832,675,-1
15560,240,-1
16726,964,-1
17628,438,-1
2027,390,-1
17697,943,-1
609,446,-1
1869,373,-1
1394,672,-1
9438,653,-1
16162,794,-1
1439,793,-1
7407,821,-1
8812,177,-1
17195,1052,-1
5467,244,-1
1945,704,-1
15201,613,-1
17896,723,-1
1895,126,-1
7470,600,-1
6562,607,-1
12976,116,-1
11551,52,-1
15995,199,-1
9900,1042,-1
3801,823,-1
2737,149,-1
11543,946,-1
5141,622,-1
9496,1106,-1
16594,443,-1
15027,810,-1
7819,894,-1
7823,7,-1
14886,124,-1
3584,878,-1
1130,661,-1
6930,344,-1
10628,884,-1
14298,292,-1
365,1055,-1
17740,653,-1
12661,1015,-1
7572,697,-1
10604,584,-1
12007,313,-1
15799,213,-1
8657,149,-1
1826,957,-1
816,1031,-1
9126,897,-1
5158,484,-1
376,600,-1
6943,444,-1
3342,257,-1
5596,255,-1
17317,91,-1
16016,638,-1
1827,485,-1
15736,1024,-1
11106,476,-1
17622,210,-1
2310,735,-1
12251,1075,-1
1232,189,-1
1815,34,-1
12060,734,-1
5463,469,-1
13091,648,-1
18294,875,-1
13281,831,-1
12432,810,-1
12779,316,-1
9201,777,-1
15336,147,-1
18402,208,-1
8127,478,-1
719,734,-1
7279,1019,-1
16479,1,-1
12220,989,-1
5877,707,-1
14069,488,-1
9697,249,-1
8692,883,-1
8721,1100,-1
9086,288,-1
14564,838,-1
17256,945,-1
13522,1008,-1
10367,740,-1
5215,821,-1
12872,1042,-1
4585,95,-1
3933,919,-1
15537,600,-1
7843,380,-1
2446,826,-1
7517,468,-1
14037,909,-1
3328,445,-1
9357,781,-1
5842,242,-1
3060,145,-1
17231,504,-1
2995,206,-1
7100,298,-1
2797,561,-1
13886,12,-1
15814,1115,-1
8871,126,-1
12422,467,-1
8334,120,-1
1147,145,-1
15435,1049,-1
13739,473,-1
5302,905,-1
10204,994,-1
4191,816,-1
10898,679,-1
6278,627,-1
8575,944,-1
11954,707,-1
1975,325,-1
5981,918,-1
724,494,-1
12962,135,-1
14781,104,-1
16382,204,-1
16032,1058,-1
1303,816,-1
14362,14,-1
13111,1050,-1
17128,641,-1
6952,584,-1
13446,149,-1
5383,899,-1
18304,995,-1
13245,413,-1
10095,951,-1
13086,350,-1
6635,892,-1
738,786,-1
6475,1008,-1
18199,855,-1
4808,460,-1
6374,817,-1
17729,655,-1
6937,369,-1
17000,826,-1
7050,641,-1
11361,124,-1
12180,707,-1
1757,589,-1
13066,684,-1
8655,710,-1
9244,419,-1
16708,294,-1
14257,332,-1
7892,977,-1
4716,653,-1
8029,476,-1
9343,352,-1
7325,936,-1
10582,1061,-1
5848,493,-1
15552,810,-1
4336,240,-1
11285,1111,-1
6579,208,-1
17540,1019,-1
4699,1052,-1
2004,27,-1
6941,826,-1
3300,599,-1
14842,753,-1
5627,427,-1
12952,238,-1
11555,737,-1
1119,504,-1
3269,533,-1
18320,962,-1
8151,417,-1
15909,133,-1
2413,789,-1
13893,445,-1
12462,135,-1
10187,12,-1
16342,845,-1
17602,110,-1
150,837,-1
16723,563,-1
14814,122,-1
837,118,-1
459,124,-1
11652,353,-1
16308,834,-1
1074,851,-1
14725,118,-1
3490,809,-1
9642,1075,-1
4920,95,-1
10072,479,-1
1830,501,-1
16100,498,-1
6082,502,-1
3382,124,-1
8622,485,-1
1524,272,-1
9419,222,-1
18499,864,-1
3750,534,-1
7802,644,-1
7455,192,-1
17292,242,-1
6513,1075,-1
14482,821,-1
5517,962,-1
13476,322,-1
17574,242,-1
1640,477,-1
3130,1033,-1
16524,942,-1
7809,136,-1
5676,726,-1
11107,1052,-1
14235,325,-1
7837,454,-1
16881,179,-1
16474,885,-1
15891,89,-1
5360,122,-1
7174,1018,-1
3871,1086,-1
15396,892,-1
332,471,-1
5986,768,-1
4020,488,-1
13780,1075,-1
15758,242,-1
729,618,-1
11109,704,-1
5838,118,-1
6770,691,-1
1571,641,-1
13428,534,-1
16208,600,-1
15363,283,-1
11676,653,-1
13703,126,-1
7191,213,-1
6314,600,-1
982,1015,-1
16830,282,-1
13137,1020,-1
3447,845,-1
6674,409,-1
1037,238,-1
1851,895,-1
13529,834,-1
9142,122,-1
5511,311,-1
5161,1090,-1
4790,211,-1
15614,1095,-1
1593,52,-1
2426,95,-1
4318,2,-1
16559,818,-1
9024,834,-1
9390,976,-1
2121,1107,-1
15662,155,-1
9732,834,-1
3070,375,-1
16747,795,-1
5227,1033,-1
18345,641,-1
9985,466,-1
2051,425,-1
1316,735,-1
5566,477,-1
3738,602,-1
2558,159,-1
13187,118,-1
7690,470,-1
12225,700,-1
2556,968,-1
1719,367,-1
17383,824,-1
7031,651,-1
6146,95,-1
16666,124,-1
13668,846,-1
12423,794,-1
16670,713,-1
16322,344,-1
14767,1015,-1
2124,138,-1
5020,1100,-1
3825,810,-1
374,497,-1
4907,684,-1
9561,518,-1
18383,685,-1
786,244,-1
5155,712,-1
6419,600,-1
3474,87,-1
14614,1109,-1
16688,242,-1
14131,1018,-1
122,879,-1
955,400,-1
11782,787,-1
7920,488,-1
16469,653,-1
3149,106,-1
4400,733,-1
641,320,-1
3621,713,-1
6730,793,-1
6027,858,-1
8466,102,-1
4481,373,-1
2578,1003,-1
14641,478,-1
16655,709,-1
9505,1084,-1
2195,475,-1
12883,466,-1
15053,7,-1
12721,216,-1
534,145,-1
13243,879,-1
10142,477,-1
9056,798,-1
12182,102,-1
12301,141,-1
2657,326,-1
6823,1025,-1
2065,119,-1
7691,619,-1
3235,972,-1
1219,92,-1
13845,1007,-1
6564,1019,-1
10942,9,-1
3578,255,-1
13075,707,-1
8324,884,-1
2430,891,-1
13426,793,-1
1879,653,-1
7709,118,-1
12440,638,-1
1650,604,-1
18283,459,-1
11971,734,-1
12388,1061,-1
1306,133,-1
2962,118,-1
172,599,-1
4824,919,-1
4988,944,-1
6173,527,-1
14492,193,-1
5737,925,-1
5180,806,-1
9018,756,-1
4837,845,-1
2552,821,-1
9556,481,-1
8581,1015,-1
7791,1107,-1
976,488,-1
17930,763,-1
8429,417,-1
11983,547,-1
4364,845,-1
12843,495,-1
10480,1081,-1
15685,899,-1
16736,767,-1
6416,1030,-1
15152,608,-1
2032,300,-1
10843,344,-1
14883,126,-1
18285,734,-1
13677,274,-1
16589,433,-1
6570,1088,-1
18246,490,-1
11169,957,-1
13262,957,-1
17961,794,-1
16907,126,-1
3759,1074,-1
8130,1107,-1
12076,485,-1
14777,944,-1
11471,474,-1
2885,1056,-1
1360,380,-1
17379,1015,-1
3427,890,-1
1930,684,-1
1325,147,-1
10802,803,-1
11048,834,-1
12315,894,-1
12767,478,-1
14120,533,-1
10062,821,-1
17571,439,-1
9391,798,-1
2647,15,-1
1426,795,-1
6056,891,-1
10,878,-1
2629,156,-1
10947,1100,-1
10967,244,-1
3483,459,-1
9707,816,-1
8526,298,-1
11416,118,-1
16385,475,-1
10865,1084,-1
5744,962,-1
7934,242,-1
14677,157,-1
15958,738,-1
13592,935,-1
14188,653,-1
12435,298,-1
2913,380,-1
15834,1007,-1
8899,371,-1
3265,818,-1
15640,102,-1
2875,283,-1
12754,533,-1
9058,95,-1
5916,462,-1
407,112,-1
7596,1078,-1
8643,834,-1
17393,830,-1
17623,91,-1
4914,318,-1
17003,897,-1
9595,246,-1
832,221,-1
12756,957,-1
13567,169,-1
285,298,-1
3876,885,-1
5921,830,-1
9392,742,-1
8043,944,-1
9972,914,-1
3987,485,-1
9638,909,-1
15651,311,-1
10808,742,-1
280,479,-1
4791,1038,-1
5919,662,-1
8813,699,-1
3391,1113,-1
12483,977,-1
6690,834,-1
13948,814,-1
17235,777,-1
9310,653,-1
9295,216,-1
9567,618,-1
2600,481,-1
9993,655,-1
6819,1075,-1
5846,102,-1
5313,344,-1
14720,232,-1
15936,810,-1
908,821,-1
16083,803,-1
2480,781,-1
16177,763,-1
14697,641,-1
2969,245,-1
404,149,-1
5055,470,-1
448,846,-1
14967,4,-1
6409,546,-1
10087,1107,-1
5623,976,-1
8266,713,-1
4456,244,-1
16226,380,-1
15109,325,-1
5054,856,-1
2620,468,-1
4854,892,-1
1155,182,-1
5140,798,-1
16649,711,-1
1408,380,-1
18302,600,-1
2161,849,-1
11256,885,-1
18547,504,-1
11784,834,-1
8560,110,-1
16127,193,-1
11122,790,-1
6003,16,-1
15745,467,-1
9383,476,-1
18479,695,-1
6763,846,-1
10053,459,-1
17513,1107,-1
2746,479,-1
12927,763,-1
10781,134,-1
11136,657,-1
45,1019,-1
11140,794,-1
10988,1033,-1
700,603,-1
14552,1031,-1
3958,909,-1
5437,1100,-1
187,1007,-1
1340,501,-1
11358,836,-1
17969,653,-1
867,205,-1
15123,891,-1
5561,1022,-1
74,311,-1
11572,665,-1
17787,622,-1
10162,499,-1
5475,23,-1
14778,794,-1
17031,696,-1
1468,477,-1
11364,1061,-1
13116,763,-1
2994,396,-1
17804,604,-1
1668,661,-1
10763,147,-1
2834,919,-1
3184,139,-1
14850,534,-1
9980,1019,-1
14780,609,-1
17868,684,-1
15098,173,-1
11131,476,-1
9061,734,-1
11717,653,-1
310,600,-1
10159,1061,-1
3564,793,-1
3853,430,-1
5338,1050,-1
18092,145,-1
15744,856,-1
7723,795,-1
17570,244,-1
6796,1007,-1
13143,124,-1
13194,488,-1
12260,91,-1
5267,691,-1
13271,609,-1
10836,894,-1
8990,1037,-1
11221,1052,-1
16668,1102,-1
5792,646,-1
7102,230,-1
13385,696,-1
11506,122,-1
6756,944,-1
6802,1007,-1
16012,1019,-1
16413,655,-1
12552,710,-1
10286,1034,-1
834,897,-1
10372,405,-1
16645,1018,-1
4504,358,-1
14759,843,-1
11538,945,-1
14692,1075,-1
642,699,-1
2025,745,-1
6755,344,-1
4682,823,-1
11728,763,-1
13313,750,-1
4195,894,-1
9156,739,-1
13759,976,-1
461,816,-1
17744,845,-1
16930,885,-1
4472,846,-1
16602,989,-1
468,460,-1
14119,569,-1
1567,124,-1
1893,1086,-1
12280,733,-1
13665,1084,-1
11740,1017,-1
2278,995,-1
802,810,-1
15824,807,-1
11423,13,-1
9703,471,-1
6124,1094,-1
9527,696,-1
13951,798,-1
14498,149,-1
2776,270,-1
6539,600,-1
16399,737,-1
10288,830,-1
9648,798,-1
15527,328,-1
6606,584,-1
3252,704,-1
1591,737,-1
17981,853,-1
7339,1089,-1
11484,278,-1
1871,798,-1
2762,258,-1
14797,518,-1
9801,468,-1
4518,307,-1
13375,638,-1
1686,955,-1
3985,613,-1
11533,609,-1
6580,976,-1
11986,995,-1
4638,282,-1
2630,445,-1
6050,942,-1
14388,704,-1
15950,750,-1
12065,1052,-1
2024,704,-1
8077,157,-1
17610,566,-1
8854,1010,-1
8857,1089,-1
12110,176,-1
4544,1024,-1
6442,921,-1
13030,505,-1
8204,1079,-1
18342,468,-1
11202,236,-1
3870,472,-1
8462,995,-1
15628,821,-1
8101,167,-1
15735,569,-1
14956,995,-1
17785,744,-1
7751,821,-1
9831,139,-1
13586,1053,-1
3922,136,-1
2316,684,-1
6680,995,-1
8691,7,-1
4016,380,-1
8343,653,-1
7822,257,-1
6702,444,-1
11811,217,-1
12954,891,-1
14854,155,-1
13918,498,-1
15074,478,-1
1453,704,-1
15467,422,-1
8399,1107,-1
11031,1052,-1
1326,1008,-1
11605,73,-1
2325,731,-1
524,479,-1
17840,871,-1
11597,1100,-1
13152,891,-1
7541,814,-1
8646,601,-1
18431,412,-1
16665,626,-1
573,89,-1
3622,169,-1
3078,763,-1
4490,1048,-1
8456,613,-1
6862,405,-1
16986,878,-1
7581,653,-1
13238,124,-1
3461,475,-1
16184,470,-1
9379,1033,-1
13629,1056,-1
8270,112,-1
13819,1052,-1
12800,962,-1
17503,281,-1
974,482,-1
7460,837,-1
12838,242,-1
10247,734,-1
9389,318,-1
9194,600,-1
875,40,-1
18125,120,-1
12129,723,-1
18153,803,-1
6109,1061,-1
728,1094,-1
7925,1008,-1
3325,584,-1
547,155,-1
6920,808,-1
13024,793,-1
2789,242,-1
3866,501,-1
9450,938,-1
743,662,-1
7571,823,-1
14868,1042,-1
18205,793,-1
8601,149,-1
1823,681,-1
16624,734,-1
4556,1008,-1
16654,1069,-1
557,380,-1
15030,1052,-1
11832,584,-1
713,370,-1
7150,849,-1
13464,1107,-1
17968,995,-1
16333,810,-1
12171,653,-1
12209,1018,-1
3510,613,-1
14107,384,-1
16712,803,-1
12654,135,-1
5104,84,-1
16656,448,-1
2801,385,-1
1953,480,-1
3648,124,-1
9136,816,-1
16768,734,-1
12809,835,-1
8246,734,-1
